Nom,Cognoms,DNI,País d'origen,Ciutat,Dia de Naixement,Mes de Naixement,Any de Naixement,Gènere,Salari mensual,Grup Professional,Càrrec,Nombre_fills,Te_cotxe,Km_anuals,Consum_mitja_L_100km,Temperatura_mitjana_ciutat,Cost_vida_index,Transport_public_score,Clima_tipus,cost_vida_categoria,transport_categoria,franja_edat,te_fills,increment_percent,salari_ajustat,index_dependencia_familiar,ratio_salari_cost_vida,etapa_vital,Edat
Jordi,Ferrer,35908259M,Espanya,Màlaga,17.0,9.0,1982.0,Dona,1253.0,Grup A,Responsable de vendes,0.0,False,,,21.8,68.5,7.209797297297297,,medium,medium,30-44,False,7.0,1340.71,1253.0,19.57,1,44.0
Irene,Torres,88803982Q,Espanya,Las Palmas de Gran Canaria,5.0,11.0,1980.0,Home,956.0,Grup A,Administratiu/va,0.0,False,,,21.2,62.0,6.8,Subtropical,low,low,45-59,False,7.5,1027.7,956.0,16.58,1,46.0
Hugo,Pujol,71649116H,Espanya,Bilbao,16.0,6.0,1970.0,Home,1278.0,Grup A,Analista,0.0,True,28115.0,,9.9,72.0,7.8,Oceànic,medium,high,45-59,False,7.5,1373.85,1278.0,19.08,1,56.0
Marie,Robert Petit,98931424M,França,Toulouse,20.0,3.0,1968.0,Prefereix no contestar,1029.0,Grup A,Administratiu/va,3.0,False,,,13.538461538461538,74.36363636363636,7.615909090909091,,high,high,45-59,True,10.0,1131.9,257.25,15.22,2,58.0
Alba,,64234848R,Espanya,Màlaga,1.0,7.0,1983.0,Dona,3000.0,Grup A,Tècnic IT,2.0,,,,14.8,68.5,7.209797297297297,,medium,medium,30-44,True,8.5,3255.0,1000.0,47.52,1,43.0
Alessia,Mancini,38854107L,Itàlia,Roma,7.0,12.0,1993.0,Dona,775.0,Grup A,Responsable de vendes,4.0,,,,16.1,78.0,7.6,Mediterrani,high,high,30-44,True,9.0,844.75,155.0,10.83,2,33.0
Alexia,Soler Puig,88666938N,Espanya,Barcelona,20.0,5.0,1973.0,Dona,856.0,Grup A,Analista,0.0,True,80000.0,25.0,16.1,78.0,8.5,Mediterrani,high,high,45-59,False,8.5,928.76,856.0,11.91,1,53.0
Aina,Costa,67355386N,Espanya,Bilbao,14.0,11.0,1965.0,Prefereix no contestar,1315.0,Grup A,Responsable de vendes,0.0,False,,,-5.0,72.0,7.8,Oceànic,medium,high,60+,False,7.0,1407.05,1315.0,19.54,1,61.0
Sergio,Roca López,31236454Q,Espanya,A Coruña,18.0,2.0,1993.0,Home,1035.0,Grup A,Analista junior,1.0,False,,,17.3,69.0,7.1,Oceànic,medium,medium,30-44,True,8.5,1122.97,517.5,16.27,1,33.0
Anna,Ribera,51403708M,Espanya,Màlaga,7.0,3.0,1970.0,Dona,1102.0,Grup A,Analista junior,0.0,False,,,18.3,68.5,7.209797297297297,,medium,medium,45-59,False,8.0,1190.16,1102.0,17.37,1,56.0
Carmen,Puig,69007608A,Espanya,Bilbao,29.0,3.0,1959.0,Dona,1368.0,Grup A,Tècnic IT,4.0,True,26936.0,25.0,15.2,72.0,7.8,Oceànic,medium,high,60+,True,8.5,1484.28,273.6,20.62,2,67.0
Carlos,Sánchez,65717519Y,Espanya,Tarragona,11.0,12.0,1980.0,Prefereix no contestar,1469.0,Grup A,Analista senior,1.0,True,65950.0,,15.8,67.0,6.9,Mediterrani,low,low,45-59,True,9.0,1601.21,734.5,23.9,1,46.0
Guillem,Serra Torres,39435441Q,Espanya,A Coruña,5.0,4.0,1994.0,Home,860.0,Grup A,Analista,0.0,,,,15.6,69.0,7.1,Oceànic,medium,medium,30-44,False,7.0,920.2,860.0,13.34,1,32.0
Marc,Muñoz Vila,38834825Z,Espanya,Palma,15.0,7.0,1994.0,Home,1105.0,Grup A,Cap de projecte,0.0,True,20000.0,8.2,19.1,73.0,7.2,Mediterrani,medium,medium,30-44,False,7.0,1182.35,1105.0,16.2,1,32.0
Alessandro,Barbieri,59046143J,Itàlia,Milano,19.0,5.0,2001.0,Dona,701.0,Grup A,Analista,0.0,,,,15.4,80.0,7.5,Continental,high,medium,18-29,False,7.0,750.07,701.0,9.38,0,25.0
Katharina,Schröder Wolf,91877605Z,Alemanya,München,24.0,9.0,1965.0,Dona,958.0,Grup A,Analista,3.0,False,,,8.7,82.0,8.0,Continental,high,high,60+,True,9.5,1049.01,239.5,12.79,2,61.0
Oriol,Ruiz,23954006E,Espanya,Tarragona,9.0,11.0,1985.0,Dona,1314.0,Grup A,Responsable de vendes,,True,8460.0,,17.9,67.0,6.9,Mediterrani,low,low,30-44,False,6.5,1399.41,,20.89,1,41.0
Adrià,Domènech Ferrer,71839874H,Espanya,A Coruña,28.0,8.0,1999.0,Dona,1184.0,Grup A,Analista,0.0,True,80000.0,4.5,12.9,69.0,7.1,Oceànic,medium,medium,18-29,False,6.0,1255.04,1184.0,18.19,0,27.0
Antoine,Laurent Durand,28051318X,França,Bordeaux,23.0,2.0,1980.0,Prefereix no contestar,1227.0,Grup A,Analista senior,0.0,True,80657.0,6.6,13.0,73.0,7.2,Oceànic,medium,medium,45-59,False,8.0,1325.16,1227.0,18.15,1,46.0
Pol,Gómez,34325365T,Espanya,Zaragoza,27.0,3.0,1996.0,Home,933.0,Grup A,Responsable de vendes,4.0,False,,,15.6,68.0,7.0,Continental,low,low,30-44,True,8.0,1007.64,186.6,14.82,2,30.0
Jordi,Costa Gil,49115199A,Espanya,Palma,30.0,5.0,1965.0,Home,1075.0,Grup A,Administratiu/va,2.0,,,,42.0,73.0,7.2,Mediterrani,medium,medium,60+,True,9.0,1171.75,358.33,16.05,1,61.0
Laia,Navarro,15909601K,Espanya,Bilbao,30.0,5.0,1958.0,Dona,1676.0,Grup A,Analista,1.0,True,50.0,,14.2,72.0,7.8,Oceànic,medium,high,60+,True,8.5,1818.46,838.0,25.26,1,68.0
Laia,,68224195Q,Espanya,Girona,2.0,9.0,1980.0,Home,1297.0,Grup A,Analista,4.0,True,44563.0,25.0,17.2,66.0,6.8,Mediterrani,low,low,45-59,True,9.0,1413.73,259.4,21.42,2,46.0
Julien,Moreau Durand,40651547B,França,Toulouse,13.0,3.0,1979.0,Dona,1099.0,Grup A,Tècnic IT,4.0,,,,-10.0,74.36363636363636,7.615909090909091,,high,high,45-59,True,10.0,1208.9,219.8,16.26,2,47.0
Pol,Puig Serra,35433791S,Espanya,Valladolid,9.0,7.0,1984.0,Home,1431.0,Grup A,Cap de projecte,0.0,,,,12.5,64.0,6.7,Continental,low,low,30-44,False,6.5,1524.02,1431.0,23.81,1,42.0
Laia,Domènech López,92586963B,Espanya,Sevilla,14.0,4.0,1962.0,Dona,1098.0,Grup A,Responsable de vendes,0.0,,,,19.1,65.0,7.0,Mediterrani,low,low,60+,False,7.0,1174.86,1098.0,18.07,1,64.0
Pol,Soler,64788762B,Espanya,Murcia,28.0,9.0,1987.0,Dona,1138.0,Grup A,Cap de projecte,,True,107311.0,0.5,16.9,60.0,6.5,Mediterrani,low,low,30-44,False,6.5,1211.97,,20.2,1,39.0
Carlos,,30918595C,Espanya,Girona,25.0,10.0,2001.0,Dona,1201.0,Grup A,Tècnic IT,2.0,True,33895.0,7.7,12.2,66.0,6.8,Mediterrani,low,low,18-29,True,7.0,1285.07,400.33,19.47,1,25.0
Laia,Moreno,30213583Y,Espanya,Murcia,24.0,4.0,1980.0,Dona,1200.0,Grup A,Cap de projecte,0.0,,,,20.5,60.0,6.5,Mediterrani,low,low,45-59,False,7.5,1290.0,1200.0,21.5,1,46.0
David,Gómez,92985330J,Espanya,Tarragona,18.0,2.0,1984.0,Prefereix no contestar,1184.0,Grup A,Analista,2.0,,,,38.0,67.0,6.9,Mediterrani,low,low,30-44,True,8.0,1278.72,394.67,19.09,1,42.0
Federico,Giordano Romano,58638387Z,Itàlia,Torino,27.0,12.0,1995.0,Home,857.0,Grup A,Analista,0.0,False,,,10.6,74.0,7.2,Continental,high,medium,30-44,False,8.0,925.56,857.0,12.51,1,31.0
Xavier,Casals,21149828B,Espanya,Madrid,10.0,6.0,1998.0,Dona,976.0,Grup A,Responsable de vendes,1.0,,,,15.091666666666669,75.0,8.0,Continental,high,high,18-29,True,8.0,1054.08,488.0,14.05,1,28.0
Alejandro,Vidal,11804855X,Espanya,Madrid,24.0,1.0,1962.0,Dona,1219.0,Grup A,Analista junior,1.0,True,11090.0,5.0,14.8,75.0,8.0,Continental,high,high,60+,True,9.5,1334.8,609.5,17.8,1,64.0
Arthur,Bertrand Leroy,18426588S,França,Nantes,2.0,2.0,1968.0,Home,824.0,Grup A,Administratiu/va,0.0,,,,13.9,74.36363636363636,7.615909090909091,,high,high,45-59,False,8.5,894.04,824.0,12.02,1,58.0
Joana,Muñoz Ribera,72329716Z,Espanya,Barcelona,28.0,8.0,1983.0,Dona,940.0,Grup A,Analista,0.0,,,,15.3,78.0,8.5,Mediterrani,high,high,30-44,False,7.5,1010.5,940.0,12.96,1,43.0
Hugo,Sánchez,27197789B,Espanya,Zaragoza,12.0,12.0,1979.0,Dona,1012.0,Grup A,Responsable de vendes,0.0,False,,,15.317073170731707,68.0,7.0,Continental,low,low,45-59,False,7.5,1087.9,1012.0,16.0,1,47.0
Alexia,Fernández,17921698S,Espanya,Zaragoza,28.0,6.0,1967.0,Dona,1110.0,Grup A,Analista senior,0.0,False,,,17.3,68.0,7.0,Continental,low,low,45-59,False,7.5,1193.25,1110.0,17.55,1,59.0
Noa,Fernández,18128621Y,Espanya,Tarragona,24.0,5.0,1965.0,Dona,1258.0,Grup A,Cap de projecte,3.0,False,,,18.3,67.0,6.9,Mediterrani,low,low,60+,True,8.5,1364.93,314.5,20.37,2,61.0
Sergio,López Pujol,80421269J,Espanya,Màlaga,2.0,9.0,1983.0,Dona,1030.0,Grup A,Tècnic IT,0.0,False,,,15.1,68.5,7.209797297297297,,medium,medium,30-44,False,7.0,1102.1,1030.0,16.09,1,43.0
Alba,,28478172Q,Espanya,Valladolid,31.0,3.0,1972.0,Home,1192.0,Grup A,Administratiu/va,3.0,,,,10.0,64.0,6.7,Continental,low,low,45-59,True,9.0,1299.28,298.0,20.3,2,54.0
Sara,Serra,18493813E,Espanya,Alacant,16.0,10.0,2002.0,Dona,1177.0,Grup A,Cap de projecte,0.0,True,80000.0,12.8,18.4,68.0,7.0,Mediterrani,low,low,18-29,False,5.5,1241.73,1177.0,18.26,0,24.0
Guillem,Gómez,53686165B,Espanya,Las Palmas de Gran Canaria,4.0,8.0,1979.0,Dona,1260.0,Grup A,Tècnic IT,4.0,True,30000.0,12.7,21.3,62.0,6.8,Subtropical,low,low,45-59,True,9.0,1373.4,252.0,22.15,2,47.0
Nicolas,Robert,64508486D,França,Lyon,25.0,4.0,1977.0,Dona,918.0,Grup A,Analista senior,1.0,,,,8.4,74.0,7.6,Continental,high,high,45-59,True,10.0,1009.8,459.0,13.65,1,49.0
Laia,Moreno Pujol,65110751A,Espanya,Palma,20.0,4.0,1986.0,Home,1117.0,Grup A,Analista,,True,20000.0,8.4,20.3,73.0,7.2,Mediterrani,medium,medium,30-44,False,7.0,1195.19,,16.37,1,40.0
Felix,Richter,31742644W,Alemanya,Stuttgart,1.0,2.0,1966.0,Home,3000.0,Grup A,Analista,,,,,7.7,79.0,7.9,Continental,high,high,60+,False,8.0,3240.0,,41.01,1,60.0
Alessandro,Colombo Bianchi,18052256Q,Itàlia,Roma,12.0,1.0,1983.0,Dona,896.0,Grup A,Analista,2.0,True,62991.0,11.7,14.2,78.0,7.6,Mediterrani,high,high,30-44,True,9.0,976.64,298.67,12.52,1,43.0
Oriol,Ramos,85187117K,Espanya,Murcia,23.0,10.0,2002.0,Home,952.0,Grup A,Analista,1.0,True,80000.0,25.0,14.9,60.0,6.5,Mediterrani,low,low,18-29,True,7.0,1018.64,476.0,16.98,1,24.0
Paul,Roux Garcia,49119248C,França,Nantes,24.0,2.0,1969.0,Dona,1432.0,Grup A,Analista senior,0.0,False,,,9.0,74.36363636363636,7.615909090909091,,high,high,45-59,False,8.5,1553.72,1432.0,20.89,1,57.0
Marta,Pujol,83617175V,Espanya,Madrid,4.0,5.0,1962.0,Dona,1595.0,Grup A,Cap de projecte,,True,80000.0,10.7,15.9,75.0,8.0,Continental,high,high,60+,False,8.0,1722.6,,22.97,1,64.0
Paul,Laurent,39510761M,França,Bordeaux,11.0,10.0,1993.0,Dona,746.0,Grup A,Tècnic IT,0.0,True,65983.0,11.6,-5.0,73.0,7.2,Oceànic,medium,medium,30-44,False,7.0,798.22,746.0,10.93,1,33.0
Oriol,,70699404E,Espanya,Alacant,3.0,12.0,1999.0,Home,906.0,Grup A,Analista,0.0,True,,,21.4,68.0,7.0,Mediterrani,low,low,18-29,False,5.5,955.83,906.0,14.06,0,27.0
Giorgio,Lombardi,36224131L,Itàlia,Torino,1.0,4.0,1968.0,Dona,947.0,Grup A,Analista junior,4.0,False,,,10.1,74.0,7.2,Continental,high,medium,45-59,True,10.5,1046.44,189.4,14.14,2,58.0
Sergio,Vila Hernández,17630287N,Espanya,Barcelona,17.0,9.0,1959.0,Dona,817.0,Grup A,Analista,0.0,False,,,14.7,78.0,8.5,Mediterrani,high,high,60+,False,8.0,882.36,817.0,11.31,1,67.0
Maja,Nilsen,62978421F,Noruega,Bergen,4.0,12.0,1978.0,Home,796.0,Grup A,Analista,0.0,True,114489.0,10.0,9.5,85.0,8.8,Oceànic,high,high,45-59,False,8.5,863.66,796.0,10.16,1,48.0
,Costa,79390232H,Espanya,Màlaga,2.0,6.0,1976.0,Dona,1121.0,Grup A,Analista junior,0.0,True,65983.0,12.4,17.2,68.5,7.209797297297297,,medium,medium,45-59,False,8.0,1210.68,1121.0,17.67,1,50.0
Hugo,,27843176Y,Espanya,Madrid,31.0,1.0,1977.0,Home,1001.0,Grup A,Tècnic IT,0.0,True,80000.0,13.1,11.6,75.0,8.0,Continental,high,high,45-59,False,8.5,1086.08,1001.0,14.48,1,49.0
Guillem,Torres Soler,59944615S,Espanya,Alacant,24.0,10.0,1979.0,Home,1390.0,Grup A,Cap de projecte,0.0,,,,18.1,68.0,7.0,Mediterrani,low,low,45-59,False,7.5,1494.25,1390.0,21.97,1,47.0
Nil,Pérez Costa,79107561A,Espanya,A Coruña,25.0,11.0,1968.0,Home,1193.0,Grup A,Responsable de vendes,0.0,False,,,13.7,69.0,7.1,Oceànic,medium,medium,45-59,False,8.0,1288.44,1193.0,18.67,1,58.0
Sara,Gil Pujol,64671752H,Espanya,Girona,1.0,6.0,1976.0,Dona,1163.0,Grup A,Analista junior,0.0,,,,14.8,66.0,6.8,Mediterrani,low,low,45-59,False,7.5,1250.22,1163.0,18.94,1,50.0
Alexia,Roca,87869937Y,Espanya,Tarragona,16.0,1.0,2000.0,Prefereix no contestar,1435.0,Grup A,Cap de projecte,3.0,,,,15.4,67.0,6.9,Mediterrani,low,low,18-29,True,7.0,1535.45,358.75,22.92,2,26.0
Nicolas,Laurent Lefebvre,78775814N,França,Toulouse,26.0,2.0,1985.0,Dona,1342.0,Grup A,Analista senior,0.0,,,,11.5,74.36363636363636,7.615909090909091,,high,high,30-44,False,7.5,1442.65,1342.0,19.4,1,41.0
Anna,Domènech Navarro,48548665G,Espanya,Tarragona,4.0,7.0,1971.0,Dona,1309.0,Grup A,Cap de projecte,0.0,False,,,17.4,67.0,6.9,Mediterrani,low,low,45-59,False,7.5,1407.18,1309.0,21.0,1,55.0
Aina,Serra,90741671H,Espanya,Zaragoza,22.0,7.0,1998.0,Dona,979.0,Grup A,Administratiu/va,3.0,True,99638.0,6.4,16.0,68.0,7.0,Continental,low,low,18-29,True,7.0,1047.53,244.75,15.4,2,28.0
Ida,Larsen,46698468J,Noruega,Oslo,17.0,5.0,2003.0,Home,978.0,Grup A,Responsable de vendes,1.0,True,65950.0,,6.3,90.0,9.2,Fred,high,high,18-29,True,8.0,1056.24,489.0,11.74,1,23.0
Hugo,Petit Michel,32305534P,França,Lyon,27.0,12.0,1972.0,Dona,843.0,Grup A,Administratiu/va,0.0,,,,12.5,74.0,7.6,Continental,high,high,45-59,False,8.5,914.66,843.0,12.36,1,54.0
Oriol,,34131353V,Espanya,Las Palmas de Gran Canaria,17.0,1.0,1966.0,Home,1005.0,Grup A,Analista senior,0.0,,,,22.3,62.0,6.8,Subtropical,low,low,60+,False,7.0,1075.35,1005.0,17.34,1,60.0
Núria,Casals,91184381T,Espanya,Madrid,24.0,11.0,1961.0,Home,1000.0,Grup A,Analista,0.0,False,,,13.6,75.0,8.0,Continental,high,high,60+,False,8.0,1080.0,1000.0,14.4,1,65.0
Clara,Lefebvre,40580804X,França,Marseille,17.0,5.0,1967.0,Home,904.0,Grup A,Administratiu/va,0.0,,,,15.2,72.0,7.4,Mediterrani,medium,medium,45-59,False,8.0,976.32,904.0,13.56,1,59.0
Adrià,Fernández Costa,57657637T,Espanya,Barcelona,20.0,8.0,1993.0,Dona,860.0,Grup A,Analista,0.0,True,80000.0,25.0,16.793617021276596,78.0,8.5,Mediterrani,high,high,30-44,False,7.5,924.5,860.0,11.85,1,33.0
Marta,Pujol Vila,59532732X,Espanya,Tarragona,24.0,4.0,1983.0,Home,1469.0,Grup A,Analista,4.0,False,,,17.3,67.0,6.9,Mediterrani,low,low,30-44,True,8.0,1586.52,293.8,23.68,2,43.0
Xavier,,77239032Q,Espanya,Alacant,18.0,4.0,1981.0,Dona,937.0,Grup A,Analista,1.0,True,,,17.9,68.0,7.0,Mediterrani,low,low,45-59,True,9.0,1021.33,468.5,15.02,1,45.0
Sergio,Ruiz Romero,92124494Q,Espanya,Valladolid,3.0,2.0,2004.0,Dona,980.0,Grup A,Responsable de vendes,0.0,,,,38.0,64.0,6.7,Continental,low,low,18-29,False,5.5,1033.9,980.0,16.15,0,22.0
Alba,,65703402A,Espanya,Sevilla,25.0,6.0,1964.0,Home,1027.0,Grup A,Analista,4.0,False,,,21.8,65.0,7.0,Mediterrani,low,low,60+,True,8.5,1114.3,205.4,17.14,2,62.0
Katharina,Zimmermann,84181946C,Alemanya,Düsseldorf,27.0,5.0,2000.0,Dona,901.0,Grup A,Responsable de vendes,4.0,,,,10.3,77.87878787878788,8.036363636363635,,high,high,18-29,True,8.0,973.08,180.2,12.49,2,26.0
Laura,Schmidt,88176784Z,Alemanya,München,7.0,9.0,1998.0,Dona,909.0,Grup A,Tècnic IT,0.0,False,,,8.7,82.0,8.0,Continental,high,high,18-29,False,6.5,968.08,909.0,11.81,0,28.0
Anna,Pérez,90035643G,Espanya,Palma,5.0,11.0,1984.0,Dona,1115.0,Grup A,Administratiu/va,0.0,True,6377.0,25.0,21.3,73.0,7.2,Mediterrani,medium,medium,30-44,False,7.0,1193.05,1115.0,16.34,1,42.0
Nil,,81696670A,Espanya,Bilbao,16.0,7.0,1964.0,Home,1280.0,Grup A,Analista,2.0,True,99431.0,25.0,13.352500000000001,72.0,7.8,Oceànic,medium,high,60+,True,8.5,1388.8,426.67,19.29,1,62.0
Hugo,Robert,91224076E,França,Paris,31.0,1.0,1979.0,Dona,3000.0,Grup A,Analista senior,0.0,False,,,14.0,85.0,9.0,Oceànic,high,high,45-59,False,8.5,3255.0,3000.0,38.29,1,47.0
Pau,Roca Muñoz,14804924E,Espanya,Valladolid,15.0,9.0,1992.0,Dona,967.0,Grup A,Responsable de vendes,2.0,,,,12.0,64.0,6.7,Continental,low,low,30-44,True,8.0,1044.36,322.33,16.32,1,34.0
Oriol,Ferrer,52590001R,Espanya,Zaragoza,15.0,7.0,1973.0,Dona,786.0,Grup A,Analista,0.0,True,81381.0,6.5,13.9,68.0,7.0,Continental,low,low,45-59,False,7.5,844.95,786.0,12.43,1,53.0
Laia,,41150534W,Espanya,Alacant,21.0,10.0,1972.0,Dona,1409.0,Grup A,Analista senior,1.0,False,,,17.4,68.0,7.0,Mediterrani,low,low,45-59,True,9.0,1535.81,704.5,22.59,1,54.0
Davide,Greco Ferrari,24208449G,Itàlia,Torino,18.0,12.0,1969.0,Home,968.0,Grup A,Analista senior,0.0,,,,9.6,74.0,7.2,Continental,high,medium,45-59,False,9.0,1055.12,968.0,14.26,1,57.0
Sergio,Ruiz,25101251Y,Espanya,Barcelona,24.0,8.0,1991.0,Prefereix no contestar,1255.0,Grup A,Responsable de vendes,0.0,True,80000.0,6.2,14.5,78.0,8.5,Mediterrani,high,high,30-44,False,7.5,1349.12,1255.0,17.3,1,35.0
Laia,Hernández,77573352Q,Espanya,Alacant,17.0,8.0,2001.0,Home,1021.0,Grup A,Responsable de vendes,0.0,False,,,20.1,68.0,7.0,Mediterrani,low,low,18-29,False,5.5,1077.16,1021.0,15.84,0,25.0
Xavier,Pujol,47330001D,Espanya,Murcia,1.0,4.0,1960.0,Home,1283.0,Grup A,Analista senior,0.0,True,56365.0,8.8,20.0,60.0,6.5,Mediterrani,low,low,60+,False,7.0,1372.81,1283.0,22.88,1,66.0
Pol,Soler Sánchez,34254080R,Espanya,Tarragona,30.0,3.0,1964.0,Home,765.0,Grup A,Analista junior,1.0,True,116654.0,0.5,13.5,67.0,6.9,Mediterrani,low,low,60+,True,8.5,830.02,382.5,12.39,1,62.0
Marc,Muñoz,97933602T,Espanya,Girona,26.0,2.0,1982.0,Dona,1327.0,Grup A,Analista senior,0.0,True,16998.0,,18.1,66.0,6.8,Mediterrani,low,low,30-44,False,6.5,1413.26,1327.0,21.41,1,44.0
Laia,Pujol Casals,65374574V,Espanya,Las Palmas de Gran Canaria,1.0,4.0,1960.0,Dona,1179.0,Grup A,Analista senior,0.0,,,,19.8,62.0,6.8,Subtropical,low,low,60+,False,7.0,1261.53,1179.0,20.35,1,66.0
Guillem,Muñoz Pérez,18160765Z,Espanya,Girona,11.0,2.0,2004.0,Dona,935.0,Grup A,Analista junior,2.0,True,80000.0,0.5,8.1,66.0,6.8,Mediterrani,low,low,18-29,True,7.0,1000.45,311.67,15.16,1,22.0
Jordi,Vidal Muñoz,69971142J,Espanya,Barcelona,12.0,11.0,1991.0,Home,1015.0,Grup A,Tècnic IT,0.0,,,,17.1,78.0,8.5,Mediterrani,high,high,30-44,False,7.5,1091.12,1015.0,13.99,1,35.0
Noa,Vidal López,75183333K,Espanya,Màlaga,19.0,8.0,1961.0,Dona,723.0,Grup A,Responsable de vendes,2.0,,,,19.1,68.5,7.209797297297297,,medium,medium,60+,True,9.0,788.07,241.0,11.5,1,65.0
Magnus,Nilsen Larsen,23391799B,Noruega,Tromsø,13.0,3.0,1965.0,Home,1381.0,Grup A,Analista senior,0.0,False,,,3.3,87.95454545454545,9.036363636363637,,high,high,60+,False,8.0,1491.48,1381.0,16.96,1,61.0
Aina,Navarro,85273750X,Espanya,Barcelona,5.0,1.0,1986.0,Home,808.0,Grup A,Analista junior,4.0,,,,13.7,78.0,8.5,Mediterrani,high,high,30-44,True,9.0,880.72,161.6,11.29,2,40.0
,Pujol Gil,92420455R,Espanya,A Coruña,8.0,9.0,2002.0,Dona,1041.0,Grup A,Tècnic IT,0.0,True,29847.0,4.5,11.3,69.0,7.1,Oceànic,medium,medium,18-29,False,6.0,1103.46,1041.0,15.99,0,24.0
Nil,,17207367T,Espanya,Girona,8.0,6.0,1996.0,Dona,807.0,Grup A,Tècnic IT,4.0,False,,,14.9,66.0,6.8,Mediterrani,low,low,30-44,True,8.0,871.56,161.4,13.21,2,30.0
Pau,,59997347Q,Espanya,A Coruña,3.0,2.0,2003.0,Home,1343.0,Grup A,Cap de projecte,0.0,False,,,12.882051282051282,69.0,7.1,Oceànic,medium,medium,18-29,False,6.0,1423.58,1343.0,20.63,0,23.0
Claudia,Hernández Pujol,56401649E,Espanya,Sevilla,14.0,4.0,1979.0,Prefereix no contestar,1021.0,Grup A,Tècnic IT,2.0,False,,,19.6,65.0,7.0,Mediterrani,low,low,45-59,True,9.0,1112.89,340.33,17.12,1,47.0
,Vila Casals,54151097E,Espanya,Barcelona,9.0,1.0,1973.0,Dona,1378.0,Grup A,Analista senior,0.0,True,80000.0,4.1,14.3,78.0,8.5,Mediterrani,high,high,45-59,False,8.5,1495.13,1378.0,19.17,1,53.0
Gabriele,Giordano Moretti,66329894V,Itàlia,Bologna,14.0,4.0,1993.0,Dona,994.0,Grup A,Analista,0.0,,,,11.9,74.32967032967034,7.1098901098901095,,high,medium,30-44,False,8.0,1073.52,994.0,14.44,1,33.0
Adrià,Gil,81019783K,Espanya,Las Palmas de Gran Canaria,16.0,2.0,1994.0,Prefereix no contestar,838.0,Grup A,Responsable de vendes,0.0,False,,,21.8,62.0,6.8,Subtropical,low,low,30-44,False,6.5,892.47,838.0,14.39,1,32.0
Pau,Soler,20016439A,Espanya,Girona,6.0,10.0,1982.0,Home,1259.0,Grup A,Analista,0.0,True,65950.0,0.5,12.9,66.0,6.8,Mediterrani,low,low,30-44,False,6.5,1340.84,1259.0,20.32,1,44.0
Thomas,Leroy,49412831B,França,Bordeaux,22.0,6.0,1993.0,Dona,803.0,Grup A,Responsable de vendes,0.0,True,20000.0,8.6,11.122222222222224,73.0,7.2,Oceànic,medium,medium,30-44,False,7.0,859.21,803.0,11.77,1,33.0
Xavier,Serra,38356463G,Espanya,Sevilla,6.0,8.0,1961.0,Home,1191.0,Grup A,Cap de projecte,0.0,False,,,20.9,65.0,7.0,Mediterrani,low,low,60+,False,7.0,1274.37,1191.0,19.61,1,65.0
Mia,Wolf,44364245Q,Alemanya,Hamburg,15.0,6.0,2004.0,Dona,1441.0,Grup A,Analista senior,3.0,False,,,6.4,78.0,8.1,Oceànic,high,high,18-29,True,8.0,1556.28,360.25,19.95,2,22.0
Irene,Gómez Gómez,54735640X,Espanya,Màlaga,30.0,9.0,1960.0,Dona,1046.0,Grup A,Analista junior,0.0,True,20000.0,8.3,20.4,68.5,7.209797297297297,,medium,medium,60+,False,7.5,1124.45,1046.0,16.42,1,66.0
Sergio,Casals Navarro,33776348M,Espanya,València,23.0,11.0,1961.0,Dona,1021.0,Grup A,Analista,3.0,True,13608.0,,21.3,70.0,7.5,Mediterrani,medium,medium,60+,True,9.0,1112.89,255.25,15.9,2,65.0
Marc,,52883576A,Espanya,Màlaga,3.0,1.0,2002.0,Dona,1131.0,Grup A,Administratiu/va,1.0,,,,19.73181818181818,68.5,7.209797297297297,,medium,medium,18-29,True,7.5,1215.82,565.5,17.75,1,24.0
Sara,Sánchez Muñoz,16121285Q,Espanya,Alacant,14.0,4.0,1960.0,Dona,1160.0,Grup A,Cap de projecte,2.0,False,,,18.0,68.0,7.0,Mediterrani,low,low,60+,True,8.5,1258.6,386.67,18.51,1,66.0
Alexia,Pujol Muñoz,58499037N,Espanya,Màlaga,2.0,3.0,1979.0,Dona,1225.0,Grup A,Analista junior,0.0,False,,,38.0,68.5,7.209797297297297,,medium,medium,45-59,False,8.0,1323.0,1225.0,19.31,1,47.0
Adrià,Domènech,82613651V,Espanya,Alacant,25.0,11.0,1958.0,Dona,838.0,Grup A,Tècnic IT,0.0,False,,,14.4,68.0,7.0,Mediterrani,low,low,60+,False,7.0,896.66,838.0,13.19,1,68.0
Núria,Navarro,69715838A,Espanya,Bilbao,30.0,1.0,1966.0,Home,1114.0,Grup A,Analista junior,0.0,False,,,12.2,72.0,7.8,Oceànic,medium,high,60+,False,7.0,1191.98,1114.0,16.56,1,60.0
Irene,Navarro,62881948G,Espanya,Alacant,8.0,7.0,1960.0,Dona,1120.0,Grup A,Analista junior,1.0,False,,,16.5,68.0,7.0,Mediterrani,low,low,60+,True,8.5,1215.2,560.0,17.87,1,66.0
Guillem,,56142700T,Espanya,Sevilla,14.0,10.0,1972.0,Home,1126.0,Grup A,Cap de projecte,2.0,False,,,17.9,65.0,7.0,Mediterrani,low,low,45-59,True,9.0,1227.34,375.33,18.88,1,54.0
